,maaslin2,metagenomeSeq,ttest,wilcoxon,lefse,ancombc
t__SGB29340,,0.664673134202676,0.9957655927024974,0.09728526114129755,,
t__SGB9657,,0.648415096420636,0.5389155146605571,0.8763811488467217,,
t__SGB14026,,0.859231086508447,0.5491766952239177,0.30011524146872975,,
t__SGB101324,,0.698383829465715,0.5389155146605571,0.8462745275511516,,
t__SGB9269,,0.850816442450441,0.8470787199942237,0.5327735193180013,,
t__SGB3924,,0.815478041126305,0.5389155146605571,0.3707703428697886,,
t__SGB15158,,0.65740478749877,0.5904411525725861,0.8115609112744417,,
t__SGB14939,,0.841008813338839,0.7497942989328193,0.5321577806312326,,
t__SGB15212,,0.727766013318018,0.6391539798853233,0.7751438369414775,,
t__SGB14372,,0.881117797265629,0.8498102175241519,0.7168079054070775,,
t__SGB4373,,0.741319731704378,0.6174431563773616,0.4090311120213033,,
t__SGB6834,,0.592335439348955,0.5637167024581047,0.6290534746249089,,
t__SGB15471,,0.870105586197374,0.9119496860512543,0.8462745275511516,,
t__SGB98325,,0.778767254538214,0.5389155146605571,0.9202634998346946,,
t__SGB1797,,0.704482956096022,0.9798354623679666,0.9560852541573942,,
t__SGB6602,,0.713115740024545,0.5389155146605571,0.6556165245839286,,
t__SGB14194,,0.698749415519199,0.8499334646246374,0.48366393184783296,,
t__SGB1666,,0.691652984871849,0.6558690388967238,0.5989217231969356,,
t__SGB4580,,0.904384271111361,0.7946410350501373,0.8231572469227817,,
t__SGB14812,,0.822968185229359,0.5389155146605571,0.3334384121821371,,
t__SGB9467_group,,0.9236212595511,0.5389155146605571,0.7017624566886029,,
t__SGB1468,,0.909381891546297,0.5612488526458338,0.5989217231969356,,
t__SGB101145,,0.8936330087197,0.663441140697616,0.5989217231969356,,
t__SGB4551,,0.886536531954601,0.8221267874878329,0.8462745275511516,,
t__SGB6753,,0.899764679627996,0.5389155146605571,0.5789935946978235,,
t__SGB15285,,0.907262504400174,0.9938663888927523,0.9076069830778976,,
t__SGB4873,,0.909954353353228,0.6539670856947516,0.9869767036886912,,
t__SGB15148,,0.786435781093344,0.5389155146605571,0.3546959345253768,,
t__SGB59852,,0.842769133978669,0.9033530817454172,0.3865325316289292,,
t__SGB6973,,0.87976850922755,0.819260665687797,0.9332059484435838,,
t__SGB1890,,0.813732790009873,0.6384518686001317,0.6900633138794366,,
t__SGB6313,,0.881117797265629,0.5389155146605571,0.6011451249504417,,
t__SGB14336,,0.709899750268153,0.5389155146605571,0.2431129611243904,,
t__SGB4967,,0.828290542209114,0.9894893831955301,0.8883609566950813,,
t__SGB47518,,0.682877031843859,0.7957779676195671,0.9304672421389673,,
t__SGB4436,,0.591654493762811,0.6081878150740714,0.35988575251049243,,
t__SGB1813,,0.704984647087256,0.5389155146605571,0.01205485561835572,,
t__SGB14196,,0.738951638332229,0.5389155146605571,0.5148098702078223,,
t__SGB79833,,0.591654493762811,0.5389155146605571,0.5085210915912199,,
t__SGB4141,,0.825892802873995,0.7496350646538542,0.9304002578772782,,
t__SGB94363,,0.861886688742615,0.9925502828711035,0.709815291215856,,
t__SGB6370,,0.789780493223002,0.6158123733125724,0.08245493339342012,,
t__SGB17153,,0.635518505757745,0.8088650919941255,0.8182405811856331,,
t__SGB4444,,0.917576606921021,0.9971419337982083,0.5989217231969356,,
t__SGB15074,,0.84042444097414,0.8900819166258636,0.9081436251547443,,
t__SGB1782,,0.650750960394556,0.5389155146605571,0.5321577806312326,,
t__SGB15388,,0.88325136601041,0.8016429122506756,0.7155075522889228,,
t__SGB19337,,0.893118332298951,0.5389155146605571,0.7153756133746666,,
t__SGB14370,,0.617290548725713,0.5471547819751165,0.6156787880483665,,
t__SGB6378,,0.809670224934184,0.5715883887299567,0.6556165245839286,,
t__SGB9955,,0.916896413689753,0.5389155146605571,0.8767083041369687,,
t__SGB5738,,0.899641000813166,0.5892362120213058,0.8930872926878535,,
t__SGB4133,,0.673615429621673,0.48275423833092673,0.8462745275511516,,
t__SGB4339,,0.941250404832796,0.7794499359218559,0.7080347078761584,,
t__SGB4747,,0.7368643026049,0.8649153966600992,0.5989217231969356,,
t__SGB15394,,0.617290548725713,0.7319820655878778,0.4536464860310041,,
t__SGB1404,,0.69996379445867,0.5389155146605571,0.7155075522889228,,
t__SGB13978,,0.911770990370808,0.8221267874878329,0.7168079054070775,,
t__SGB1776,,0.617290548725713,0.7426045757368078,0.07988943348948258,,
t__SGB9223,,0.903754067201992,0.9241082693675652,0.7139012540576686,,
t__SGB1796,,0.904384271111361,0.9304254059165912,0.9240158196004055,,
t__SGB14016,,0.941250404832796,0.8540317055963212,0.9240158196004055,,
t__SGB19893_group,,0.911630409377337,0.5732341056850939,0.4399342324831573,,
t__SGB4372,,0.92984797865721,0.7325568610074014,0.9447755925990627,,
t__SGB54312,,0.926861348285423,0.6431555724045984,0.5989217231969356,,
t__SGB6749,,0.728171429335118,0.5389155146605571,0.35943566182857,,
t__SGB2321,,0.818034279128425,0.5940807223469277,0.5244266410309826,,
t__SGB54294,,0.935512296322683,0.9957655927024974,0.9217442017604638,,
t__SGB2076,,0.87824975103257,0.5568683513721967,0.024105793197422266,,
t__SGB1827,,0.847913380231022,0.8564295024676503,0.1090022050557475,,
t__SGB72777,,0.877152746970933,0.728186489544388,0.7052184364702877,,
t__SGB15465,,0.809390356401123,0.7823741867049416,0.40337517506461057,,
t__EUK944036,,0.857707215820065,0.6172990036482034,0.9834069814855452,,
t__SGB2126,,0.870105586197374,0.6333794386462334,0.8651804882509431,0.86495766632291,
t__SGB4159,,0.807869442903953,0.7143043947643892,0.9973450923785832,,
t__SGB1670,,0.863635781416882,0.912076574197629,0.3490186763131545,,
t__SGB47381,,0.779068700223207,0.969250612930435,0.8241492890466583,,
t__SGB14018,,0.764915495017044,0.5389155146605571,0.5321577806312326,,
t__SGB4587,,0.655904476783054,0.8221267874878329,0.5321577806312326,,
t__SGB7951,,0.861886688742615,0.963387931407125,0.5989217231969356,,
t__SGB962,,0.914813832006323,0.5568683513721967,0.8904983246812859,,
t__SGB4143,,0.861235294242916,0.5389155146605571,0.9864157712993414,,
t__SGB6571,,0.772315701774274,0.7049549899440171,0.07645285128720594,,
t__SGB5785,,0.709899750268153,0.8301221877649033,0.7554870756560013,,
t__SGB4260,,0.881117797265629,0.5940807223469277,0.11853788765354979,,
t__SGB9937,,0.936997188661932,0.5732341056850939,0.9069448713732858,,
t__SGB2293,,0.842713968556404,0.9018718990276637,0.863773665660645,,
t__SGB10112,,0.738951638332229,0.5389155146605571,0.9788928267968071,0.978645149848087,
t__SGB29380,,0.702639722520346,0.7343334630157525,0.25379628556973755,,
t__SGB17034,,0.935293655725519,0.8468168023556315,0.4491817600508833,,
t__SGB71281,,0.680404844601933,0.8382384333704337,0.9317724134238827,,
t__SGB4424,,0.94491836102383,0.8913718448123163,0.5555405793363647,,
t__SGB9205,,0.644999939333868,0.9777406685728398,0.008648961310119958,,
t__SGB4872,,0.845573410147722,0.8239847685901666,0.20382202404922767,,
t__SGB53821,,0.636582314532011,0.625557953279637,0.13857465890546083,,
t__SGB1883,,0.84107423218766,0.5389155146605571,0.006056245008462976,,
t__SGB3542,,0.94491836102383,0.5599856587496844,0.5561247838901101,,
t__SGB6376,,0.621544874499279,0.6838887916128537,0.7840452843304421,,
t__SGB4194,,0.886536531954601,0.6647582498825109,0.6936009386935494,,
t__SGB7090,,0.926200110296662,0.9313551042980674,0.7576916914751902,,
t__SGB59528,,0.827497621142157,0.569062714603059,0.8462745275511516,,
t__SGB69261,,0.94297202563756,0.9623954660288365,0.7583505556732557,,
t__SGB14150,,0.899932386284072,0.7657527428882602,0.10043210211279646,,
t__SGB6307,,0.903754067201992,0.6538068546054676,0.6008137860095031,,
t__SGB7169,,0.94297202563756,0.5568737845044583,0.9874270816855866,,
t__SGB13825,,0.772669524612737,0.6327824681282053,0.9830887413189776,,
t__SGB71394,,0.626723547290983,0.9883877795071466,0.8618602771996633,,
t__SGB6698,,0.934036660042831,0.6885991406211767,0.3546959345253768,,
t__SGB82499,,0.649480648354686,0.9404432478407381,0.5989217231969356,,
t__SGB8005,,0.849704925435657,0.8619385774931566,0.4131177912974857,,
t__SGB6359,,0.831809213138686,0.8760346442650537,0.49551291307060225,,
t__SGB698,,0.94265580059977,0.963387931407125,0.6156787880483665,,
t__SGB1663,,0.877152746970933,0.5389155146605571,0.09489582445141245,,
t__SGB6289,,0.881117797265629,0.7923701709162171,0.6875950342090998,,
t__SGB4274,,0.905543084290954,0.8907815448883698,0.23465516198527228,,
t__SGB9290,,0.850910596762349,0.7634128808732615,0.5989217231969356,,
t__SGB4549,,0.850153166575951,0.5757180518753374,0.798500980870737,,
t__SGB2124,,0.941250404832796,0.5389155146605571,0.9447755925990627,,
t__SGB4877,,0.850733766781392,0.9372017528057848,0.5833878652202904,,
t__SGB4785,,0.728171429335118,0.5389155146605571,0.8182405811856331,,
t__SGB17279,,0.907262504400174,0.7634128808732615,0.45629872512094705,,
t__SGB29313,,0.672498937062725,0.868260588781484,0.9240158196004055,,
t__SGB7987,,0.800483730823446,0.8202113402788677,0.9440493695492902,,
t__SGB59732,,0.696136429679193,0.7046937782931878,0.4783663074887184,,
t__SGB14811,,0.91982447005271,0.6080953452857556,0.8462745275511516,,
t__SGB14781,,0.94531351243702,0.7754209653903037,0.6156787880483665,,
t__SGB15450,,0.923037775665632,0.7148216522530394,0.8797224882907048,,
t__SGB70357,,0.955743872644188,0.5416540495651572,0.437440078958496,,
t__SGB9197,,0.904384271111361,0.8638389480041435,0.9276829173185003,,
t__SGB8634,,0.904384271111361,0.9246637831046391,0.8860999062703394,,
t__SGB14291,,0.887697303441808,0.5389155146605571,0.3546959345253768,,
t__SGB1502,,0.935967717175861,0.9497800296333543,0.5989217231969356,,
t__SGB14048,,0.768795630704821,0.9011605997417538,0.912285225487884,,
t__SGB4900,,0.838920353682101,0.6714812144284729,0.25624459099615793,,
t__SGB72669,,0.893729062280121,0.9798354623679666,0.8396191743945594,,
t__SGB4784,,0.870238516483987,0.836313994201692,0.5321577806312326,,
t__SGB4668,,0.94491836102383,0.5696386114552335,0.7155075522889228,,
t__SGB14227,,0.927785239877369,0.8797138307504939,0.8888118450310795,,
t__SGB7991,,0.899156158695333,0.6073298626558686,0.27584518035666794,,
t__SGB14124,,0.661732296411542,0.5389155146605571,0.35621275729045004,,
t__SGB15872,,0.796478654064415,0.7580640974325483,0.6556165245839286,,
t__SGB14925,,0.771923254760897,0.8731929421585765,0.5989217231969356,,
t__SGB69135,,0.941250404832796,0.6080041409420041,0.8892336475662517,,
t__SGB4991,,0.817750019300976,0.5389155146605571,0.16165690228463808,,
t__SGB4629,,0.729160783695923,0.7657527428882602,0.912285225487884,,
t__SGB54300,,0.832017000019881,0.5389155146605571,0.6027679123650221,,
t__SGB14745,,0.935967717175861,0.8136198090652794,0.9869767036886912,,
t__SGB4122,,0.94491836102383,0.810941229997295,0.945231661164973,,
t__SGB14847,,0.942731734495027,0.8287552856047485,0.987227314852136,,
t__SGB4817,,0.744365130465927,0.7712290685337911,0.5989217231969356,,
t__SGB14149,,0.793920203066059,0.5389155146605571,0.5321577806312326,,
t__SGB4673,,0.847088409766739,0.6414072222733884,0.9309348026377701,,
t__SGB19827_group,,0.850752784241752,0.5389155146605571,0.7182488307026125,,
t__SGB4961,,0.729608872835247,0.9739561580067734,0.5989217231969356,,
t__SGB1928,,0.93000141935049,0.8576344480423128,0.5989217231969356,,
t__SGB14045,,0.955743872644188,0.958526695156206,0.7080347078761584,,
t__SGB4006,,0.904384271111361,0.934045169483651,0.4839900623138163,,
t__SGB9343,,0.931961347548443,0.8936608118938069,0.5989217231969356,,
t__SGB15894,,0.94491836102383,0.7645144495668842,0.5989217231969356,,
t__SGB86218,,0.935293655725519,0.9321889737060037,0.987227314852136,,
t__SGB1895,,0.911268248767115,0.5389155146605571,0.6738298840855258,0.673128608176733,
t__SGB82511,,0.870016788209674,0.5389155146605571,0.6556165245839286,,
t__SGB8620,,0.91741662618389,0.5827220448310743,0.8220878611068004,,
t__SGB4728,,0.741379338904909,0.5389155146605571,0.9217442017604638,,
t__SGB63306,,0.895263597161444,0.6810730422676072,0.7757663504963893,,
t__SGB59576,,0.807869442903953,0.5612488526458338,0.32663584923790356,,
t__SGB15172,,0.939766508583514,0.9596699257680201,0.2431129611243904,,
t__SGB14327,,0.94491836102383,0.9255341024612572,0.9069448713732858,,
t__SGB14832,,0.927245903173056,0.5544295707600815,0.5989217231969356,,
t__SGB14754,,0.841008813338839,0.9572775190180107,0.40714364031349065,,
t__SGB15237,,0.684521376794621,0.5543303274328945,0.5202407813007559,,
t__SGB1788,,0.862961876158495,0.9957655927024974,0.7080347078761584,,
t__SGB6421,,0.887697303441808,0.5389155146605571,0.7009193116148247,,
t__SGB15190,,0.951629355898843,0.7399134891237763,0.9217442017604638,,
t__SGB15384,,0.791868655859477,0.5389155146605571,0.7028535931299649,,
t__SGB14361,,0.955743872644188,0.5491766952239177,0.7155075522889228,,
t__SGB14037,,0.870016788209674,0.8284962173578457,0.5321577806312326,,
t__SGB4228,,0.965755719062941,0.5732341056850939,0.9276829173185003,,
t__SGB6407,,0.964944807791458,0.9596699257680201,0.9276829173185003,,
t__SGB5058,,0.935293655725519,0.5389155146605571,0.5989217231969356,,
t__SGB6308,,0.82683824404669,0.6889750362977217,0.9304002578772782,0.929804907195941,
t__SGB4637,,0.885104315246831,0.5949402129281167,0.5989217231969356,,
t__SGB4825,,0.812523518430367,0.5603691363707902,0.8663728372493704,,
t__SGB15198,,0.709899750268153,0.5389155146605571,0.9299132204814348,,
t__SGB15064,,0.831809213138686,0.9895036164713934,0.9556499200645618,,
t__SGB9333,,0.842917320610879,0.5389155146605571,0.44020681965324454,,
t__SGB14022,,0.868941888174628,0.5389155146605571,0.9905679367639669,,
t__SGB5967,,0.857256514151622,0.9676575086925785,0.6505167639778736,,
t__SGB15111,,0.809390356401123,0.6855136585950925,0.9304002578772782,,
t__SGB14348,,0.854860151911417,0.6870078708845985,0.8967400498883166,,
t__SGB33567,,0.939805927470417,0.7315830260370263,0.6556165245839286,,
t__SGB17156,,0.889605019248883,0.8489645913316849,0.8888118450310795,,
t__SGB53522,,0.847088409766739,0.5389155146605571,0.7018133382804151,,
t__SGB4437,,0.823207741208024,0.5389155146605571,0.9304002578772782,,
t__SGB13999,,0.93000141935049,0.5445021964002618,0.7155075522889228,,
t__SGB6442,,0.941250404832796,0.7054975080926384,0.9869767036886912,,
t__SGB4605,,0.948629629480737,0.9183215743370519,0.9070999010425155,,
t__SGB15252,,0.809865204240652,0.5603691363707902,0.33624002520241175,,
t__SGB14929,,0.809873869645991,0.9139084764589223,0.5803294239839232,,
t__SGB15877,,0.865368098738107,0.8345411373188432,0.9304002578772782,,
t__SGB15380,,0.953992129584586,0.5983130673145339,0.7155075522889228,,
t__SGB2241,,0.902113664112164,0.5696386114552335,0.7803839611835988,,
t__SGB6836,,0.84680852205243,0.5389155146605571,0.32963612679111687,,
t__SGB15478,,0.927785239877369,0.9126754990043044,0.3565762329484968,,
t__SGB4615,,0.865368098738107,0.9062828445959441,0.8462745275511516,,
t__SGB4393,,0.793275497342374,0.5389155146605571,0.8888118450310795,,
t__SGB2239,,0.887020530776426,0.8560042632913378,0.9232031114890864,0.922975054330084,
t__SGB4794,,0.82980503737873,0.5389155146605571,0.45063841470927185,,
t__SGB29307,,0.890148745694472,0.8301221877649033,0.8742923782782601,,
t__SGB82545,,0.766321287705637,0.8650615257351828,0.09037881962594696,,
t__SGB14210,,0.917913407565116,0.8714861237028466,0.9304002578772782,,
t__SGB9294,,0.96687510636597,0.8808165416248249,0.9276829173185003,,
t__SGB7126,,0.869339887263187,0.9040050518489406,0.7677552248839707,,
t__SGB27742,,0.913051243573705,0.5389155146605571,0.7021736495991124,,
t__SGB3677,,0.909381891546297,0.8202113402788677,0.4872924457622272,0.486475396699249,
t__SGB42843,,0.931759158770123,0.9776501757668161,0.8904983246812859,,
t__SGB4051,,0.956800624978331,0.5714796776923418,0.48703216263032945,,
t__SGB14209,,0.761057393998709,0.5389155146605571,0.6977936798419182,,
t__SGB6460,,0.944656364638991,0.8649153966600992,0.45846727425741773,,
t__SGB1888,,0.87824975103257,0.46582053748123764,0.7354250727851693,0.735224685261114,
t__SGB47116,,0.849137210942659,0.9148602379707182,0.3369655608214393,,
t__SGB7124,,0.931759158770123,0.926207271258999,0.4617373212927221,,
t__SGB63220,,0.875270798709089,0.7834321928134037,0.7677552248839707,,
t__SGB6503,,0.88325136601041,0.8227728216450854,0.8605873732545926,,
t__SGB6462,,0.96670537613648,0.919741658521786,0.9240158196004055,,
t__SGB2133,,0.942731734495027,0.6206443330150365,0.9304002578772782,,
t__SGB15494,,0.818488755117945,0.6201740379970437,0.5321577806312326,,
t__SGB7020,,0.855094036209176,0.5940807223469277,0.6738298840855258,,
t__SGB14740,,0.94491836102383,0.9881672021947415,0.8462745275511516,,
t__SGB2108,,0.967274558674802,0.8582206424806124,0.9240158196004055,,
t__SGB4833,,0.94297202563756,0.6072616657997988,0.9304002578772782,,
t__SGB9210,,0.94491836102383,0.8094276811067392,0.8763811488467217,,
t__SGB6935,,0.822767987250967,0.5389155146605571,0.24106666706145158,,
t__SGB9392,,0.955743872644188,0.9717982626630031,0.5989217231969356,,
t__SGB7285_group,,0.874484687337405,0.5389155146605571,0.9304002578772782,,
t__SGB6510,,0.918644318331616,0.57584677111791,0.760203037038186,,
t__SGB53446,,0.865368098738107,0.6571660601600953,0.3546959345253768,,
t__SGB49305_group,,0.81634095854153,0.9883877795071466,0.7080347078761584,,
t__SGB7044,,0.955743872644188,0.5389155146605571,0.5989217231969356,,
t__SGB5285,,0.949868633118197,0.595169313097938,0.8763811488467217,,
t__SGB4343,,0.895194326572773,0.6333794386462334,0.9304002578772782,,
t__SGB15266,,0.870797261396603,0.7704541792626949,0.5403377107817581,,
t__SGB1545,,0.967521357581183,0.8900819166258636,0.6156787880483665,,
t__SGB14765,,0.937132155361269,0.6110934326831848,0.601221094847081,,
t__SGB6452,,0.934036660042831,0.9088604267823639,0.5989217231969356,,
t__SGB2214,,0.958999705493263,0.9270868482453986,0.4866615832818409,,
t__SGB15068,,0.895194326572773,0.6571660601600953,0.2689797597584093,,
t__SGB3578,,0.886536531954601,0.6865219018467277,0.7155075522889228,,
t__SGB13977,,0.94491836102383,0.9255341024612572,0.6556165245839286,,
t__SGB2279,,0.827981083656189,0.5118796839089348,0.3546959345253768,,
t__SGB5857,,0.94082574616555,0.8649153966600992,0.702808137801939,,
t__SGB62935,,0.845312607519104,0.9776501757668161,0.5321577806312326,,
t__SGB7697,,0.951629355898843,0.5703426873438721,0.5989217231969356,,
t__SGB4027,,0.881117797265629,0.912076574197629,0.7018133382804151,,
t__SGB14232,,0.94491836102383,0.5389155146605571,0.18078964727401983,,
t__SGB15349,,0.904384271111361,0.82921919071917,0.3971433613816194,,
t__SGB6716,,0.934972161969748,0.5451531227103964,0.8580264950910909,,
